Year,Member State,(SE005) Economic size (€'000),(SE010) Total labour input (AWU),(SE011) Labour input (hrs),(SE015) Unpaid labour input (AWU),(SE016) Unpaid labour input (hrs),(SE020) Paid labour input (AWU),(SE021) Paid labour Input (hrs),(SE025) Total Utilised Agricultural Area (ha),(SE026) Arable land (ha),(SE027) Permanent crops (ha),(SE028) Permanent grassland (ha),(SE030) Rented UAA (ha),(SE073) Set aside (ha),(SE074) Total agricultural area out of production (ha),(SE080) Total livestock units (LU),(SE085) Dairy cows (LU),(SE086) Cattle dairy cows (LU),(SE087) Buffalo dairy cows (LU),(SE120) Stocking density (LU/ha),(SE125) Milk yield (kg/cow),(SE126) Milk yield cattle dairy cows (kg/cow),(SE127) Milk yield buffalo dairy cows (kg/cow),(SE131) Total output (€/farm),(SE132) Total output / Total input (ratio),(SE206) Total output livestock & livestock products (€/farm),(SE207) Total livestock output (€/LU),(SE211) Change in value of livestock (€),(SE216) Cows' milk & milk products (€/farm),(SE022) Share of OGA work /AWU (%),(SE256) Other output (€/farm),(SE260) Farmhouse consumption (€),(SE265) Farm use (€),(SE270) Total Inputs (€),(SE275) Total intermediate consumption (€),(SE281) Total specific costs (€),(SE295) Fertilisers (€),(SE309) Specific livestock costs (€/LU),(SE310) Feed for grazing livestock (€),(SE315) Feed for grazing livestock home-grown (€),(SE330) Other livestock specific costs (incl. veterinary expenses) (€/farm),(SE336) Total farming overheads (€),(SE340) Machinery & building current costs (€),(SE345) Energy (€),(SE350) Contract work (€),(SE356) Other direct inputs (€),(SE360) Depreciation (€),(SE365) Total external factors (€),(SE370) Wages paid (€),(SE375) Rent paid (€),(SE380) Interest paid (€),(SE381) Balance of interest paid and received (€),(SE390) Taxes (€),(SE395) VAT balance excluding on investments (€),(SE405) Balance subsidies & taxes on investments (€),(SE406) Subsidies on investments (€),(SE407) Payments to dairy outgoers (€),(SE408) VAT balance on investments (€),(SE409) Subsidies on agricultural investments (€),(SE410) Gross Farm Income (€),(SE415) Farm Net Value Added (€),(SE420) Farm Net Income (€),(SE425) Farm Net Value Added (€/AWU),(SE430) Family Farm Income (€/FWU),(SE436) Total assets (€),"(SE437) Total assets, opening valuation (€)",(SE441) Total fixed assets (€),"(SE446) Land, permanent crops & quotas (€)",(SE450) Buildings (€),(SE455) Machinery and equipment (€),(SE460) Breeding livestock (€),(SE465) Total current assets (€),(SE470) Non-breeding livestock (€),(SE475) Stock of agricultural products (€),(SE476) Inventories (€),(SE480) Other circulating capital (€),(SE485) Total liabilities (€),(SE490) Long & medium-term loans (€),(SE495) Short-term loans (€),(SE501) Net worth (€),(SE506) Change in net worth (€),(SE510) Average farm capital (€),(SE516) Gross Investment on fixed assets (€),(SE521) Net Investment on fixed assets (€),(SE526) Cash Flow 1 (€),(SE530) Cash Flow 2 (€),(SE532) Cash flow / farm total capital (€),(SE600) Balance current subsidies & taxes (€),(SE605) Total subsidies - excluding on investments (€),(SE606) Total direct payments (€),(SE611) Compensatory payments/area payments (€),(SE612) Set aside premiums (€),(SE615) Total subsidies on livestock (€),(SE616) Subsidies dairying (€),(SE618) Subsidies sheep & goats (€),(SE621) Environmental subsidies (€),(SE622) LFA subsidies (€),(SE623) Other rural development payments (€),(SE624) Total support for rural development (€),(SE625) Subsidies on intermediate consumption (€),(SE626) Subsidies on external factors (€),(SE630) Decoupled payments (€),(SE631) Single Farm payment (€),(SE632) Single Area payment (€),(SE640) Additional aid (€),(SE650) Support_Art68 (€),(SE699) Other subsidies (€),(SE700) Total OGA output (€/farm),(SE720) Contractual work services (€),(SE725) Agritourism (€),(SE750) Total specific costs for OGA (€),(SE447) Agricultural land (€/farm),(SE462) Intangible assets (€/farm),(SE332) Veterinary expenses (€/farm),(SE765) Milk processing specific cost (€/farm),(SE766) Cows' milk processing specific cost (€/farm),(SE705) Processing of animals and animals' products (€/farm),(SE730) Other OGA output (€/farm),(SYS02) Farms represented (nb),national_milk_production_tonnes,Total agricultural area / country (ha),Total Dairy Grassland (ha),% Dairy grassland / Total utilised agricultural area (ha),Agricultrual Land Use,percentage_of_total_EU_milk_production,country_code
2004,Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.625,,,,,,,CYP
2004,Latvia,18.1,2.22,4638.18,1.69,3603.36,0.53,1034.82,49.1,28.08,0.04,20.97,17.3,0.0,2.65,21.68,12.83,0.0,0.0,0.54,4527.150000000001,,,21253.0,1.05,13144.0,606.34,311.0,10938.0,,1358.0,726.0,6768.0,20224.0,16759.0,10307.0,442.0,415.94,7871.0,6323.0,879.0,6452.0,1631.0,2551.0,479.0,1791.0,1879.0,1586.0,1161.0,113.0,313.0,0.0,182.0,98.0,605.0,605.0,0.0,0.0,0.0,10893.0,9013.0,8032.0,4058.55,4182.440000000001,43362.0,36120.0,27186.0,11487.0,3566.0,7514.0,4620.0,16176.0,1970.0,3037.0,0.0,11169.0,5121.0,3859.0,1262.0,38241.0,5462.0,28751.0,5510.0,3631.0,8423.0,4964.0,0.11,6398.0,6483.0,3868.0,0.0,0.0,2118.0,1632.0,2.0,392.0,1341.0,803.0,2536.0,36.0,42.0,836.0,0.0,836.0,0.0,0.0,0.0,0.0,414.78,1.26,0.0,8370.0,0.0,0.0,0.0,0.0,0.0,0.0,7339.0,426273.5918955,360344.9,153898.83,42.708757637474534,0.013623059463308622,0.45688872073898673,LVA
2004,Lithuania,11.0,1.49,3351.18,1.45,3274.51,0.04,76.67,24.96,19.92,0.08,4.95,11.86,0.0,1.79,12.18,8.290000000000001,0.0,0.0,0.6,4475.82,,,12099.0,1.35,7204.0,591.6,360.0,6133.0,,88.0,658.0,4000.0,8940.0,7643.0,5520.0,532.0,372.29,3991.0,3537.0,221.0,2123.0,466.0,1172.0,80.0,404.0,991.0,306.0,81.0,142.0,83.0,0.0,62.0,-146.0,117.0,119.0,0.0,-2.0,0.0,7002.0,6011.0,5822.0,4035.1,4008.65,39759.0,36884.0,30781.0,15946.0,6094.0,5531.0,3210.0,8978.0,1287.0,2302.0,0.0,5389.0,1617.0,733.0,884.0,38142.0,2282.0,22430.0,1374.0,383.0,5191.0,4889.0,0.12,2545.0,2754.0,1657.0,0.0,0.0,478.0,290.0,0.0,2.0,1015.0,58.0,1075.0,4.0,15.0,806.0,0.0,806.0,0.0,0.0,3.0,0.0,10.07,0.0,0.0,6951.0,0.0,0.0,0.0,0.0,0.0,0.0,30340.0,1125751.980252,757286.4,150183.0,19.831730769230766,0.0032946584013657182,1.2066039086296656,LTU
2004,Luxembourg,155.2,1.68,3702.23,1.54,3410.4,0.13,291.83,77.75,41.74,0.02,36.0,37.15,0.65,0.66,92.87,41.54,0.0,0.0,1.51,6681.06,,,131963.0,0.9500000000000002,105818.0,1139.43,-740.0,87924.0,,12510.0,502.0,6333.0,138391.0,81642.0,46865.0,7217.0,348.88,22980.0,6076.0,8361.0,34777.0,12480.0,6951.0,7184.0,8163.0,40568.0,16182.0,2700.0,7739.0,5742.0,0.0,859.0,5616.0,2483.0,9095.0,0.0,-6613.0,0.0,91810.0,51242.0,37543.0,30587.21,24327.3,870769.0,855008.0,740773.0,401298.0,140709.0,161390.0,37377.0,129995.0,40232.0,3341.0,0.0,86422.0,154054.0,127298.0,26757.0,716714.0,15931.0,464857.0,52690.0,12122.0,77708.0,24756.0,0.03,41488.0,36731.0,18058.0,6566.0,296.0,9299.0,2148.0,1.0,7462.0,10459.0,92.0,18012.0,1020.0,412.0,0.0,0.0,0.0,0.0,0.0,994.0,0.0,5376.62,0.0,0.0,320945.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,178452.58243320003,49993.25,23148.0,46.30225080385852,0.1555409980347347,0.19126911366458973,LUX
2004,Hungary,73.60000000000001,2.79,6134.57,0.71,1567.1,2.08,4567.47,62.1,42.73,0.08,19.29,45.76,0.0,0.8300000000000002,47.63,30.46,0.0,0.0,1.21,5941.09,,,87655.0,0.93,53781.0,1129.09,-1786.0,45872.0,,9178.0,231.0,12594.0,94006.0,67221.0,41699.0,1826.0,750.65,31570.0,12366.0,4016.0,25521.0,3527.0,8465.0,3698.0,9831.0,7130.0,19656.0,14214.0,1894.0,3548.0,0.0,977.0,188.0,337.0,422.0,0.0,-85.0,0.0,33661.0,26531.0,7212.0,9513.34,12769.33,317447.0,312196.0,260492.0,177148.0,36091.0,25241.0,22013.0,56954.0,7562.0,13583.0,0.0,35809.0,46405.0,23996.0,22409.0,271041.0,-3937.0,140243.0,7614.0,484.0,10629.0,11505.0,0.04,13226.0,14015.0,10626.0,0.0,0.0,3264.0,1094.0,1.0,30.0,63.0,0.0,93.0,1714.0,1583.0,3808.0,0.0,3808.0,0.0,0.0,563.0,0.0,6781.43,0.0,0.0,15965.0,0.0,0.0,0.0,0.0,0.0,0.0,4887.4345238095,884457.5279043089,303509.68392856995,94278.61196428526,31.06280193236715,0.02046063216046017,0.9479795984435041,HUN
2004,Malta,153.6,2.38,7473.26,2.19,6845.61,0.2,627.65,4.87,4.84,0.03,0.0,4.18,0.0,0.0,117.1,63.32,0.0,0.0,20.45,4919.83,,,143598.0,1.2,134609.0,1149.51,-7978.0,110883.0,,1788.0,24.0,3948.0,119894.0,109387.0,93722.0,608.0,779.48,86064.0,3868.0,2506.0,15665.0,4443.0,7660.0,962.0,2600.0,5668.0,4839.0,2168.0,2063.0,609.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,49057.0,43389.0,38550.0,18205.64,17016.47,765335.0,743909.0,668808.0,324696.0,195121.0,60221.0,88770.0,96528.0,55441.0,0.0,0.0,41087.0,23728.0,22026.0,1702.0,741607.0,10102.0,430284.0,25892.0,20224.0,52174.0,29323.0,0.04,14846.0,15066.0,6471.0,46.0,0.0,6010.0,0.0,0.0,238.0,1041.0,7316.0,8595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74621.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,31775.410831199995,496.74,0.0,0.0,0.9803921568627451,0.03405753272462095,MLT
2004,Netherlands,210.1,1.59,3890.93,1.49,3678.12,0.1,212.82,43.03,10.78,0.01,32.24,15.91,0.84,0.85,100.36,65.43,0.0,0.0,2.39,7472.61,,,186209.0,1.2,171554.0,1709.34,947.0,153223.0,,11124.0,155.0,1053.0,155092.0,98916.0,52531.0,3499.0,445.03,30320.0,1039.0,12298.0,46385.0,13975.0,6705.0,12176.0,13528.0,23265.0,32911.0,2521.0,9965.0,20424.0,0.0,2989.0,276.0,-2184.0,0.0,0.0,-2184.0,0.0,96271.0,73006.0,37911.0,45825.6,25459.39,2114376.0,2061778.0,1969174.0,1700584.0,140852.0,70831.0,56907.0,145202.0,23916.0,450.0,0.0,120835.0,537209.0,497822.0,39388.0,1577167.0,27588.0,407913.0,56088.0,32823.0,59989.0,28870.0,0.01,8978.0,11691.0,10884.0,2579.0,301.0,7178.0,4967.0,135.0,1453.0,0.0,78.0,1531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,937.07,672.65,0.0,760980.0,0.0,0.0,0.0,0.0,0.0,0.0,19515.0,9541525.002934502,839730.4500000001,629163.6000000001,74.92447129909367,0.005124263387138098,10.226800898232751,
2004,Austria,36.6,1.66,3765.95,1.63,3698.27,0.03,67.68,25.54,5.73,0.01,19.78,5.46,0.06,0.07,24.35,13.75,0.0,0.0,1.02,6059.49,,,45459.0,1.11,33688.0,1383.34,33.0,23883.0,,10191.0,1809.0,2485.0,41058.0,25241.0,10422.0,477.0,378.62,6675.0,2054.0,2143.0,14819.0,5141.0,2462.0,2012.0,5204.0,13470.0,2347.0,375.0,782.0,1189.0,0.0,415.0,2361.0,-1439.0,725.0,0.0,-2165.0,0.0,37222.0,23752.0,19966.0,14306.38,12270.54,316776.0,316966.0,266101.0,70526.0,132835.0,51106.0,11633.0,50675.0,4573.0,2549.0,0.0,43554.0,29945.0,23981.0,5964.0,286831.0,-1500.0,249245.0,14482.0,1013.0,31259.0,18130.0,0.06,17004.0,15059.0,4849.0,711.0,19.0,3707.0,856.0,0.0,5966.0,3540.0,72.0,9578.0,162.0,302.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,1431.53,1456.04,0.0,13182.0,0.0,0.0,0.0,0.0,0.0,0.0,30271.0,2522118.7996125002,773121.34,598760.38,77.4471417384495,0.003300904874776837,2.703258315352536,AUT
2004,Poland,19.6,1.77,3890.76,1.71,3767.56,0.06,123.2,15.54,14.78,0.01,0.75,3.68,0.0,0.0,18.1,12.34,0.0,0.0,2.18,4635.05,,,17806.0,1.43,13784.0,761.62,401.0,11376.0,,166.0,422.0,2526.0,12489.0,9266.0,6272.0,1095.0,241.89,3484.0,2029.0,538.0,2994.0,880.0,1230.0,536.0,348.0,2738.0,485.0,182.0,106.0,197.0,0.0,131.0,81.0,-167.0,0.0,0.0,-167.0,0.0,10640.0,7903.0,7250.0,4468.51,4242.48,71066.0,66718.0,62681.0,9285.0,28397.0,17465.0,7535.0,8384.0,1981.0,3808.0,0.0,2596.0,7133.0,5268.0,1865.0,63933.0,4196.0,60684.0,3712.0,975.0,8718.0,5499.0,0.08,2100.0,2150.0,2045.0,0.0,0.0,2.0,2.0,0.0,3.0,44.0,5.0,52.0,51.0,0.0,722.0,0.0,722.0,0.0,0.0,252.0,0.0,112.26,18.57,0.0,6316.0,0.0,0.0,0.0,0.0,0.0,0.0,110267.96190329,6306943.357556878,1713564.1279771265,82700.97142746749,4.826254826254826,0.0009068817295063868,6.759910388992199,POL
2004,Portugal,54.7,1.75,4225.9,1.6,3851.82,0.16,374.08,15.36,7.47,0.51,7.37,6.37,0.04,0.9,32.54,23.08,0.0,0.0,2.28,6173.31,,,51896.0,1.24,43090.0,1324.11,-671.0,41163.0,,847.0,493.0,6523.0,41892.0,34180.0,27886.0,1914.0,748.08,20738.0,6459.0,3555.0,6294.0,2177.0,2437.0,531.0,1150.0,5260.0,2451.0,1034.0,1007.0,410.0,0.0,118.0,-294.0,162.0,209.0,0.0,-47.0,0.0,23741.0,18481.0,16192.0,10540.89,10137.55,87487.0,88511.0,72247.0,24242.0,12398.0,18135.0,17471.0,15241.0,4184.0,4516.0,0.0,6541.0,6604.0,5357.0,1247.0,80883.0,-884.0,65033.0,3749.0,-1512.0,21277.0,16670.0,0.19,6025.0,6437.0,4734.0,1219.0,4.0,3489.0,2787.0,1.0,685.0,803.0,0.0,1488.0,71.0,8.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,58.65,0.0,0.0,20221.0,0.0,0.0,0.0,0.0,0.0,0.0,10257.0,1461417.3066636,157547.52,75594.09,47.981770833333336,0.009743092115953332,1.5663768443601684,PRT
2004,Slovenia,32.3,2.17,4403.940000000001,2.14,4362.36,0.02,41.58,13.76,3.71,0.14,9.91,5.100000000000001,0.02,0.02,20.95,13.04,0.0,0.0,1.62,5121.56,,,23360.0,1.06,20505.0,978.68,577.0,17140.0,,1786.0,1106.0,186.0,21994.0,14121.0,8319.0,877.0,310.1500000000001,4800.0,183.0,1615.0,5802.0,2859.0,1789.0,376.0,779.0,7189.0,684.0,110.0,210.0,364.0,0.0,47.0,-571.0,3911.0,4473.0,0.0,-561.0,0.0,13767.0,6578.0,9805.0,3037.74,4577.26,228258.0,223850.0,222832.0,105074.0,81960.0,22328.0,13469.0,5427.0,4164.0,683.0,0.0,580.0,7631.0,7435.0,196.0,220627.0,2185.0,121417.0,11480.0,4291.0,15134.0,6302.0,0.03,4528.0,5146.0,2153.0,691.0,4.0,1467.0,655.0,2.0,1234.0,1398.0,0.0,2633.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,168.55,0.0,0.0,68906.0,0.0,0.0,0.0,0.0,0.0,0.0,9116.0,608813.3581184,125436.16,90339.56,72.0203488372093,0.010969723562966214,0.6525385612621122,SVN
2004,Slovakia,366.2,33.86,65403.63,0.63,1604.49,33.23,63799.14,835.68,317.9000000000001,0.31,517.47,818.72,0.0,85.69,346.62,166.96,0.0,0.0,0.5,4828.92,,,407771.0,0.69,237260.0,684.5,-18030.0,185773.0,,78890.0,10898.0,53315.0,592585.0,334031.0,220025.0,14419.0,475.81,94195.0,48467.0,64531.0,114006.0,16398.0,54290.0,21338.0,21981.0,140247.0,118307.0,101864.0,10334.0,6109.0,0.0,5591.0,0.0,0.0,0.0,0.0,0.0,0.0,156956.0,16709.0,-101598.0,493.41,1758.14,2739102.0,2856224.0,2439953.0,80198.0,2170727.0,107240.0,81788.0,299149.0,58501.0,31803.0,0.0,208845.0,51624.0,31291.0,20333.0,2687479.0,-118324.0,2790626.0,8109.0,-132139.0,34710.0,22309.0,0.01,83216.0,88807.0,40399.0,0.0,0.0,3420.0,0.0,1910.0,0.0,47379.0,0.0,47379.0,947.0,6.0,35349.0,0.0,35349.0,0.0,0.0,76.0,0.0,25.77,61.47,0.0,80169.0,0.0,0.0,0.0,0.0,0.0,0.0,425.12537537538,342751.5875617262,355268.7736936975,219989.6279954979,61.92202757036187,0.2352247261450845,0.36736813480747793,SVK
2004,Finland,80.9,2.07,4672.55,1.89,4351.56,0.19,321.0,42.97,42.96,0.02,0.0,15.39,2.07,2.65,33.26,21.08,0.0,0.0,1.26,8165.28,,,73764.0,0.86,66514.0,1999.9,-266.0,60779.0,,3032.0,477.0,3199.0,85895.0,58626.0,31740.0,3994.0,736.47,18254.0,3005.0,6204.0,26886.0,9803.0,4963.0,3330.0,8790.0,20111.0,7158.0,2637.0,2136.0,2385.0,0.0,174.0,0.0,179.0,179.0,0.0,0.0,0.0,58946.0,38835.0,31857.0,18737.08,16878.67,290258.0,275386.0,236889.0,91947.0,67786.0,60316.0,16840.0,53369.0,7653.0,2694.0,0.0,43022.0,69670.0,66916.0,2755.0,220588.0,11912.0,205546.0,25872.0,5761.0,52085.0,29138.0,0.1,43808.0,43982.0,28689.0,4497.0,309.0,21608.0,19419.0,16.0,6833.0,8379.0,0.0,15211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.0,0.0,1080.34,0.0,0.0,72228.0,0.0,0.0,0.0,0.0,0.0,0.0,14146.0,2434867.5525503997,607853.62,0.0,0.0,0.007070781284480958,2.6097406510848025,FIN
2004,Sweden,175.9,1.98,4675.71,1.59,3927.56,0.39,748.14,97.86,74.14,0.0,23.71,53.87,4.83,5.09,77.29,42.85,0.0,0.0,1.11,7610.56,,,163682.0,0.91,122352.0,1583.1,629.0,107957.0,,10906.0,216.0,24026.0,180073.0,122818.0,76211.0,5338.0,831.83,55870.0,23842.0,7617.0,46607.0,12345.0,11446.0,14712.0,8104.0,30973.0,26283.0,12506.0,5806.0,7971.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,71646.0,40674.0,14391.0,20583.97,9021.23,477960.0,466977.0,402471.0,129541.0,171255.0,67642.0,34033.0,75490.0,17237.0,10854.0,0.0,47399.0,176478.0,145340.0,31138.0,301483.0,10280.0,348278.0,36170.0,5197.0,43635.0,8132.0,0.02,30782.0,30865.0,19743.0,8921.0,1150.0,9671.0,3837.0,59.0,7223.0,2787.0,534.0,10544.0,0.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6969.99,11.19,0.0,112527.0,0.0,0.0,0.0,0.0,0.0,0.0,8875.3911764706,2894375.9695352046,868545.780529413,210435.52479411796,24.228489679133457,0.011265957672416133,3.027886676141545,SWE
2005,Belgium,140.2,1.6,4563.74,1.57,4489.0,0.03,74.73,43.15,18.38,0.0,24.77,33.06,0.28,0.32,79.48,47.62,0.0,0.0,2.2,6093.83,,,122080.0,1.38,106070.0,1334.55,-384.0,85029.0,,3740.0,367.0,3627.0,88398.0,58763.0,36635.0,4324.0,330.6500000000001,17490.0,3566.0,7893.0,22129.0,6828.0,5073.0,7483.0,2745.0,15696.0,13939.0,514.0,7193.0,6232.0,0.0,1072.0,1838.0,-1611.0,441.0,0.0,-2052.0,0.0,79690.0,63995.0,48444.0,39969.04,30816.77,444198.0,432687.0,412021.0,238761.0,66970.0,47363.0,58928.0,32177.0,22943.0,1026.0,0.0,8208.0,103210.0,102410.0,800.0,340988.0,10657.0,208775.0,25267.0,9571.0,64394.0,38823.0,0.09,16374.0,15608.0,13787.0,3.0,0.0,6571.0,6120.0,0.0,749.0,446.0,0.0,1195.0,0.0,1425.0,6011.0,5864.0,0.0,148.0,0.0,296.0,0.0,824.95,48.49,0.0,138597.0,0.0,0.0,0.0,0.0,0.0,0.0,6386.0,1853141.7468555998,275555.89999999997,158181.22,57.40440324449595,0.015659254619480114,1.938622785486573,BEL
2005,Czechia,221.9,9.39,19342.83,1.69,3769.64,7.7,15573.19,238.65,126.12,0.18,112.34,212.27,0.0,2.02,143.48,82.03,0.0,0.0,0.88,5686.86,,,233842.0,0.9,156158.0,1088.33,677.0,127336.0,,12219.0,742.0,48239.0,260449.0,174527.0,105630.0,7303.0,582.12,69918.0,46592.0,10674.0,68898.0,18093.0,23496.0,8547.0,18762.0,20614.0,65308.0,58556.0,4169.0,2583.0,0.0,2444.0,0.0,2393.0,2393.0,0.0,0.0,0.0,111505.0,90891.0,27977.0,9680.76,11512.45,633946.0,608657.0,491439.0,34215.0,236063.0,157204.0,63956.0,142507.0,29324.0,29219.0,0.0,83963.0,169862.0,116371.0,53491.0,464084.0,18611.0,590527.0,33438.0,12824.0,48434.0,22015.0,0.03,52191.0,54635.0,32643.0,0.0,0.0,8855.0,0.0,1.0,5454.0,13736.0,54.0,19243.0,1682.0,1067.0,16603.0,0.0,16603.0,0.0,0.0,493.0,0.0,5266.33,0.0,0.0,32280.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.0,562590.7097148,287811.9,135482.04,47.07311963125916,0.08291526514365806,0.5885416863587387,CZE
2005,Denmark,322.1,1.96,4173.45,1.24,2889.07,0.72,1284.38,90.62,84.59,0.0,6.03,17.58,5.85,5.85,160.33,96.64,0.0,0.0,2.52,8064.62,,,297495.0,0.97,271234.0,1691.69,3121.0,240577.0,,9846.0,201.0,4613.0,306681.0,184323.0,112345.0,5505.0,580.36,68098.0,4432.0,22785.0,71977.0,22406.0,10737.0,25452.0,13382.0,38527.0,83832.0,22709.0,10421.0,50701.0,0.0,3985.0,0.0,323.0,323.0,0.0,0.0,0.0,151272.0,112745.0,29237.0,57513.41,23522.8,1824204.0,1611446.0,1631552.0,728639.0,672023.0,158671.0,72219.0,192653.0,39080.0,6063.0,0.0,147509.0,1190756.0,1136689.0,54066.0,633449.0,87442.0,1092844.0,117175.0,78648.0,65672.0,74962.0,0.04,38100.0,42084.0,38547.0,48.0,0.0,966.0,-130.0,1.0,2718.0,41.0,0.0,2759.0,0.0,908.0,37201.0,37051.0,0.0,150.0,0.0,45.0,0.0,5161.690000000001,83.17,0.0,280157.0,0.0,0.0,0.0,0.0,0.0,0.0,5595.0,4360546.485696,507018.9,33737.85,6.654160229529904,0.017873100983020553,4.561688164808461,DNK
2005,Germany,142.3,1.83,4036.26,1.48,3268.2,0.3500000000000001,768.06,59.41,29.74,0.01,29.65,38.59,1.72,3.6,77.77,43.61,0.0,0.0,1.77,6770.51,,,129266.0,1.06,106142.0,1364.87,-317.0,86069.0,,11516.0,388.0,7348.0,121489.0,80855.0,40898.0,3958.0,402.54,22485.0,6629.0,8072.0,39957.0,10763.0,10670.0,6235.0,12289.0,20867.0,19767.0,6933.0,8563.0,4271.0,0.0,1217.0,1817.0,-1455.0,106.0,0.0,-1561.0,0.0,74602.0,53735.0,32513.0,29418.88,21888.26,639799.0,636778.0,570604.0,366155.0,85369.0,71822.0,47259.0,69195.0,23580.0,2050.0,0.0,43565.0,102119.0,73781.0,28338.0,537680.0,3086.0,274142.0,20545.0,-322.0,53194.0,32087.0,0.05,26191.0,25591.0,18018.0,14.0,0.0,-142.0,-401.0,0.0,3682.0,2505.0,54.0,6241.0,1039.0,634.0,17624.0,17479.0,0.0,145.0,0.0,60.0,0.0,2196.23,306.75,0.0,234476.0,0.0,0.0,0.0,0.0,0.0,0.0,69507.0,20522771.740037702,4129410.8699999996,2060882.5499999998,49.907422992762164,0.0014384618501282727,21.469438581309564,DEU
2005,Estonia,115.9,5.71,13016.32,1.74,4273.5,3.97,8742.82,193.18,135.88,0.05,57.25,131.81,0.0,3.39,82.41,49.92,0.0,0.0,0.6,6108.09,,,127736.0,1.02,84433.0,1024.6,1485.0,74754.0,,7167.0,770.0,31230.0,125763.0,90361.0,60243.0,4692.0,600.58,43926.0,29681.0,5144.0,30118.0,6589.0,12385.0,4715.0,6429.0,10084.0,25318.0,22489.0,858.0,1972.0,0.0,542.0,193.0,2402.0,2459.0,0.0,-58.0,0.0,60923.0,50838.0,27922.0,8898.52,7697.55,237073.0,204299.0,182108.0,24431.0,81401.0,48160.0,28117.0,54965.0,10954.0,19512.0,0.0,24499.0,63986.0,40970.0,23015.0,173087.0,10750.0,197319.0,35694.0,25609.0,33082.0,20154.0,0.09,23547.0,23895.0,12975.0,0.0,0.0,4721.0,0.0,0.0,6191.0,1875.0,2760.0,10825.0,64.0,4.0,6193.0,0.0,6193.0,0.0,0.0,482.0,0.0,2087.82,8.82,0.0,15833.0,0.0,0.0,0.0,0.0,0.0,0.0,1631.0,497317.75591679994,315076.58,93374.75,29.63557304068744,0.06131207847946045,0.5202578458357312,EST
2005,Ireland,90.4,1.57,3672.51,1.37,3240.23,0.21,432.28,49.02,9.23,0.01,39.78,9.59,0.13,0.13,91.52,51.77,0.0,0.0,1.93,5271.5,,,97083.0,1.3,94633.0,1034.03,1517.0,72382.0,,1056.0,265.0,4207.0,74683.0,52005.0,35057.0,7328.0,287.72,17953.0,4206.0,8378.0,16947.0,6919.0,3451.0,4784.0,1793.0,13212.0,9466.0,3931.0,3149.0,2387.0,0.0,183.0,3755.0,-1181.0,504.0,0.0,-1686.0,0.0,64962.0,51750.0,41103.0,32897.73,30085.6,1006124.0,854886.0,950568.0,786229.0,75145.0,32777.0,56418.0,55556.0,24390.0,5529.0,0.0,25637.0,41733.0,36332.0,5401.0,964391.0,152770.0,228039.0,-11749.0,-24961.0,52747.0,64321.0,0.06,19884.0,16313.0,12995.0,0.0,0.0,-991.0,-991.0,0.0,1862.0,1828.0,294.0,3985.0,31.0,0.0,12986.0,12848.0,0.0,138.0,0.0,302.0,0.0,397.62,0.0,0.0,714046.0,0.0,0.0,0.0,0.0,0.0,0.0,16502.0,4503487.46861,808928.04,656449.56,81.15055079559363,0.006059871530723549,4.711222676632569,IRL
2005,Greece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784.2333333333,,,,,,,GRC
